int_id,200907,200910,201001,201004,201007,201010,201101,201104,201107,201110,201201,201204,201207,201210,201301,201304,201307,201310,201401,201404,201407,201410,201501,201504,201507,201510,201602,201606,201610,201702,201706,201710,201802,201806,201810,201902,201906,201910,202002,202006,202010,202102,202106,202110,202202,202206,202210,202302,202306,202310
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,27,28,1,0,0,0,2,4,17,79,63,24,33,33,32,6,33,121,13,36,46,33,22,14,36,66,16,9,10,9,23,16,14,33,9,0,38,6,24,8,5,10,5,24,7,0,81
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,13,9,3,0,0,0,0,1,6,42,16,0,0,0,1,0,0,12,0,0,1,0,0,0,0,0,0,0
21,186,184,360,699,943,724,418,251,229,351,305,102,165,175,107,185,247,230,191,194,175,192,159,195,193,118,183,226,158,273,290,801,209,277,283,273,250,158,206,108,134,142,155,129,132,111,268,171,90,152
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,10,1,10,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,40,1
25,0,6,5,13,21,80,12,2,41,11,10,26,4,2,71,39,7,14,15,20,3,17,55,107,12,22,12,25,5,28,38,101,58,177,25,33,23,22,38,13,41,8,63,14,33,5,21,23,45,3
26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,1,3,3,12,1,0,0,0,0,1,0,5,0,2,0,0,0,0,1,5,73,9,11,0,0,0,6,0,3,4,0,7,0,2,0,9,0,0,0,4
28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,35,0,0,0,1,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,59,18,2,31,5,0,17,0,0,0,0,0,0,5,3,0,0,0,2,1,0
32,1,0,1,1,5,0,0,0,0,13,31,0,2,0,1,2,9,10,1,1,2,1,6,2,0,1,3,12,9,1,1,3,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
33,1,7,8,1,4,1,0,0,1,7,5,34,53,74,157,51,62,64,53,75,180,148,50,46,46,107,105,48,92,122,146,49,25,53,84,71,66,14,73,117,99,36,32,36,37,32,102,96,39,181
34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,15,16,1,1,1,19,0,20,32,2,3,13,1,2,2,130,1,5,3,0,0,0,4,5,0,0,0,0,5,0,0,0,3
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,12,0,0,0,3,0,0,3,1,5,5,2,1,20,7,1,4,3,34,45,27,21,15,26,3,1,39,8,6,127,42,11,2,24,3,4,9,6,4,18,9,2,5,53
37,0,0,0,0,0,0,0,0,1,0,0,0,0,10,40,22,6,6,0,3,10,1,5,5,63,20,1,3,5,5,2,0,112,0,76,2,1,5,5,5,15,6,0,0,3,0,0,0,0,9
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,8,4,0,0,12,49,10,4,4,0,3,0,0,4,0,0,0,11,4,1,3,0,0,0,0,18,0,0,0,0
39,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,43,38,0,1,4,2,3,6,28,18,10,11,38,1,4,3,6,3,24,8,6,8,22,26,10,17,2,8,3,4,1,3,4
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,16,22,1,2,22,16,15,3,11,15,2,13,10,17,2,47,7,1,16,2,4,7,3,1,14,16,5,0,4,18,9,3,1,0,7,12,3,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,0,21,23,8,15,0,2,14,12,2,0,11,1,2,5,4,18,9,14,16,8,1,9,30,6,6,12,36,11,28,6,15,0,1,1,2,3,1,6,20,15,22,41,9,88,20,26,13
44,0,0,0,0,2,20,27,4,5,1,12,12,1,0,29,2,2,1,0,0,0,0,2,1,6,11,5,9,7,3,10,8,0,13,2,22,0,1,0,6,0,1,5,0,5,1,41,11,2,6
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,18,97,0,0,0,9
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,67
47,5,0,0,0,0,0,0,0,0,0,3,34,50,1,4,0,2,0,0,0,26,7,16,10,10,11,0,52,13,0,3,1,5,20,0,0,1,0,0,4,0,2,0,1,0,0,12,1,3,85
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,6,12,38,8,7,1,0,2,0,60,0,0,2,0,1,0,0,0,0,0,0,0,0,0,15
49,0,0,24,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,23,0,0,0,0,0,0,23,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,48,0,35
50,0,0,7,22,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,13,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,329,46
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,160,377
52,17,17,35,1,26,10,18,0,0,0,1,1,5,10,1,4,2,3,3,2,1,1,3,35,3,0,1,13,7,3,1,6,0,1,0,3,0,6,6,1,4,7,0,38,27,2,1,2,10,4
53,0,0,77,120,43,20,23,1,42,117,93,8,11,6,1,1,1,10,1,15,26,27,29,3,53,0,0,31,2,10,15,33,29,7,6,6,15,4,14,15,4,42,18,7,25,17,81,105,6,154
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,8,8,14,129,3,0,0,4,0,0,7,2,2,0,0,5,16,10,0,2,25,8,38,0,22,0,0,0,0,3,10,0,0,0,0,0,0,0,5,0
57,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,10,0,1,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,6,0,0,0,0,0,11,11,0,0,3,32,57,14,8,4,4,2,33,1,6,4,4,124,143,47,9,16,1,48,65,5,17,2,30,5,27,19,0,0,2,4,4,4,2,2,0,25,1
59,0,0,0,0,0,0,0,0,0,0,0,0,20,88,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,2,5,6,0,36,60,0,5,3,2,8,7,3,14,9,15,7,18,10,29,24,155,2,37,49,29,17,32,11,2,66,0,6,29,2,6,3,1,2,19,27,5,1,3,1,5,1,3,5
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
62,0,0,0,0,0,0,0,1,2,99,24,3,3,0,0,29,0,0,3,0,4,0,1,0,2,0,0,15,27,17,22,14,28,12,20,0,32,11,0,6,10,2,3,7,2,11,0,3,0,0
63,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,1,2,0,6,6,0,2,8,0,1,0,0,0,0,0,0,30,1,0,0,0,1,1,0,1,14,0,0,2,4,9,5
67,0,0,1,0,0,0,0,4,31,3,7,24,26,34,29,24,42,3,78,64,4,9,31,25,16,18,201,53,72,4,101,13,0,16,35,7,7,2,2,2,4,3,6,0,8,0,4,2,0,4
68,0,0,0,0,0,0,0,0,2,3,1,0,28,26,1,3,2,0,0,0,1,13,3,0,0,53,15,10,0,1,2,40,0,0,9,5,0,5,0,2,0,0,0,0,0,3,20,0,0,10
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,8,3,25,12,14,0,10,0,1,7,0,0,3,2,0,9,0,0,0,0,2,0,6,0,1,0,0,0,3,2,1
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,1,1,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,3,0,0,0
72,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,2,12,0,0,0,0,0,0,0,4,12,1,0,0,0,17,0,8,0,0,0,13,0,0,0,3
73,0,0,0,0,0,0,1,26,30,4,3,21,0,1,12,11,1,1,8,4,1,0,0,7,10,65,0,0,0,3,2,2,0,5,0,50,0,0,1,0,1,3,11,1,0,5,1,8,0,13
74,0,12,15,3,3,0,0,0,0,2,1,5,4,3,3,0,2,0,1,1,4,0,0,0,0,0,1,1,8,2,8,0,17,7,14,0,34,7,10,3,2,9,8,11,7,28,75,22,1,3
75,0,0,8,8,0,30,47,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,6,1,1,17,10,22,6,1,6,24,0,15,3,0,1,6,19,14,1,2,0,5,23,0,83,12,40,15
76,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,0,7,7,4,0,4,0,0,0,0,0,1,0,0,0,1,0,16,48,8,6
77,26,10,102,116,12,33,34,12,27,5,25,54,42,50,30,23,26,55,84,15,8,27,33,20,14,81,41,20,49,52,44,35,46,87,43,142,3,10,29,13,19,7,18,23,37,68,111,23,22,58
78,21,0,0,0,0,19,23,0,0,0,0,10,11,0,0,0,4,1,0,0,0,0,13,0,10,0,15,14,0,3,6,16,14,33,0,49,6,1,5,0,2,0,33,0,0,6,155,70,0,8
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,3,1,11,11,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,21,30,66,34,3,10,8,307,1,3,8,3,2,90,1,10,4,20,8,5,7,0,0,0,1,1,136,302,16,101
81,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,13,7,10,25,20,255,4,0,15,20,0,5,16,0,16,2,16,7,11,4,0,0,0,0,232,21,2,55
82,8,0,0,0,4,4,0,0,2,0,0,0,0,0,5,15,1,4,0,39,29,45,15,28,23,106,10,7,1,1,2,15,17,20,9,29,0,28,6,14,8,9,43,23,1,19,58,229,1,19
83,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,2,0,3
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,1,2,3,0,1,1,11,30,17,7,6,12,17,45,0,0,0,9,2,1,5,1,33,24,1,13
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,0,0,0,19,17,13,0,10,11,21,22,0,0,10,10,8,16,6,2,0,11,6,0,0,23,0,15,35,4,7,11,9,9,28,0,27,21,1,8,9,3,5,0,5,7,6,0,0,1,6
88,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
90,0,2,1,0,0,0,0,1,1,37,66,25,45,406,19,27,27,71,7,0,4,40,40,15,15,15,21,45,146,28,57,25,3,24,33,22,3,10,19,9,31,24,13,2,8,11,9,36,158,279
91,2,2,0,0,0,0,0,0,0,0,0,0,18,18,0,3,14,0,0,0,0,0,0,0,4,0,2,2,0,0,35,20,10,1,0,2,20,12,0,9,0,7,11,18,0,2,0,14,0,3
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,10,1,8,0,0,0,6,0,0,15,4,0,0,0,0,10,13,0,0,0,0,4,0,0,0,0,0,0,3
93,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,7,0,3,2,0,2,2,1,1,0,10,36,0,0,12,68,2,0,0,6,0,1,17,3,1,0,0,2,0,10,0,0,21,0,0
94,3,0,0,0,0,0,0,0,0,0,0,0,10,1,1,6,1,0,0,0,1,102,122,2,1,0,0,24,8,19,11,4,56,120,122,97,36,50,37,43,25,48,24,34,38,28,6,38,76,7
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,0,0,5,0,23,15,17,4,2,20,0,3,0,0,0,2,25,0,0,1,10,10,11,14,0,3,3
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,1,113,140,16,9,43,0,46,51,15,3,71,0,51,6,5,0,0,2,4,25,0,2,6,1,35,9,18,17,0
98,0,15,0,2,1,0,0,2,7,36,42,30,71,189,182,60,139,93,41,46,77,128,69,24,22,46,49,30,33,123,44,62,31,74,95,11,16,91,111,22,37,24,8,17,34,66,51,18,28,94
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,1,5,0,4,9,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,1,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0
101,45,16,11,21,28,10,3,0,9,26,42,22,76,46,26,38,58,55,102,76,95,100,26,19,53,34,21,87,197,126,70,196,215,248,75,95,112,170,114,77,127,73,102,65,120,50,63,188,202,231
102,0,0,7,7,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,6,6,3,2,4,15,5,8,10,16,15,13,5,29,34,16,13,9,21,35,26,32,38,16,23,11,4,47,16,0,4
103,4,1,12,21,77,37,6,26,25,106,85,29,72,44,35,28,35,61,57,26,29,30,32,19,30,17,58,62,40,46,78,81,56,155,67,65,69,82,88,78,37,54,55,74,75,66,88,78,100,130
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,19,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0
105,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,9,15,3,8,8,5,11,32,43,4,3,9,18,2,28,50,12,12,19,5,0,2,0,23,31,0,3,1,7,23,11,15,3,21,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,2,10,5,9,0,0,4,4,0,0,1,1,16,2,0,0,0,0,74,40
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,3,20,0,1,0,0,1,2,2,3,0,11,55,121,23,37,0,11,1,5,0,0,0,1,0,2,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,3,7,49,62,6,32,47,46,23,45,25,10,25,107,53,126,38,39,40,25,20,81,36,42,24,17,27,133,20,71,27,47,26,33,68,197,101,29
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,5,6,2,1,1,0,0,3,0,0,0,0,5,39,60,30,37,46,46,38,59,75,76,17,37,45,60,40,65,55,20,17,19,3,58,40,46,79,21,2,0,4,0,2,16,3,20,2,35,3
113,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0
114,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,2,4,1,3,98,56,7,7,29,1,3,32,20,33,35,43,7,72,32,74,9,51,45,30,13,74,2,79,3,31,38,14,1,47,60
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,13,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,28,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,7,0,0,0,0,0,0,13,13,0,12,5,2,0,7,7,10,10,0,10,76,0,2,0,20,2,14,0,4,8,13,30,0,16,2,17,0,0,7,0,10,5,40,30
120,0,0,0,3,16,0,2,0,2,2,0,0,0,5,13,9,26,11,15,13,4,0,10,26,1,2,20,2,12,14,8,19,18,38,23,23,37,28,30,31,13,21,5,1,12,3,8,27,39,3
121,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,1,1,5,85,1,1,4,0,0,12,0,21,1,60,4,5,8,1,0,5,0,0,0,0,0,5,9
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,29,0,0,3,0,7,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,5,5,0,2,3,6,7,6,11,0,62,8,50,2,1,2,3,26,23,4,0,25,88,33,18,145,49,24,17,22,37,10,18,0,0,0,11,1,20,15
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,12,2,0,22,4,1,7,9,3,0,3,8,0,0,0,15,1,5,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
